occurrenceID,institutionCode,basisOfRecord,catalogNumber,recordedBy,recordNumber,year,month,day,continent,country,stateProvince,county,locality,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,identifiedBy,yearIdentified,dcterms:references,associatedMedia,Origin,Gall Presence (Y/N),Checked By,Notes,Total Galls,Gall Species 1,Number 1,Gall Species 2,Number 2,Gall Species 3,Number 3
6f123215-5c3f-47ce-9c99-baed1fabf2b2,NY,PreservedSpecimen,2851442,J. Hartling,45845,,,,North America,United States of America,New York,Bronx Co.,New York Botanical Garden,40.8623,-73.877,GEOLocate Web Application,751,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158958,http://sweetgum.nybg.org/images3/2394/069/02851442.jpg,Non-native,N,LE,,0,,,,,,
80fdd72a-220e-4d84-831a-2668c992b4ee,NY,PreservedSpecimen,2851443,R. Nauss,46/40,1945,4,18,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Collection",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158960,http://sweetgum.nybg.org/images3/2394/070/02851443.jpg,Non-native,N,LE,,0,,,,,,
0cd18bc1-18f4-49cc-99bf-943735925da3,NY,PreservedSpecimen,2851444,H. E. Ahles,s.n.,1944,5,10,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158962,http://sweetgum.nybg.org/images3/2394/071/02851444.jpg,Non-native,N,LE,,0,,,,,,
9b7edeb9-f1e0-401f-a104-1dcd094efefb,NY,PreservedSpecimen,2851445,W. W. Eggleston,2591,1905,5,18,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Aboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158964,http://sweetgum.nybg.org/images3/2394/072/02851445.jpg,Non-native,N,LE,,0,,,,,,
ab9d8db0-0e30-4371-8f4e-b660dd53502f,NY,PreservedSpecimen,2851447,J. Hartling,37450,1916,8,24,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158968,http://sweetgum.nybg.org/images3/2394/074/02851447.jpg,Non-native,N,LE,,0,,,,,,
e4d7dd4a-d3c8-4e01-983f-b921d0ba1f09,NY,PreservedSpecimen,2851446,G. V. Nash,2591,1904,8,16,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158966,,Non-native,N,LE,,0,,,,,,
749f01f5-e06a-45c4-b207-2fa9b5988797,NY,PreservedSpecimen,2851460,G. V. Nash,2598,1904,8,16,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158995,,Non-native,N,LE,,0,,,,,,
84ff4a44-16c1-4d77-9e6a-2069c16fc4d9,NY,PreservedSpecimen,2851461,G. V. Nash,2598,1915,4,20,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158997,,Non-native,N,LE,,0,,,,,,
bf3a77f3-93ca-4bde-8da1-2bd8c6660053,NY,PreservedSpecimen,2851450,G. V. Nash,4584,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158974,,Non-native,N,LE,,0,,,,,,
8003fe77-fac4-41f1-a141-d0647330d3a8,NY,PreservedSpecimen,2851457,G. V. Nash,45852,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Rosales,Rosaceae,Prunus,serrulata,,Prunus serrulata Lindl.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3158989,,Non-native,N,LE,,0,,,,,,
97c89db7-03c2-481f-9c57-24a07a11a84a,NY,PreservedSpecimen,1482606,J. Hartling,26056,1920,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,acutissima,,Quercus acutissima Carruth.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719687,http://sweetgum.nybg.org/images3/526/231/01482606.jpg,Non-native,N,LE,,0,,,,,,
9c0fd1ce-6adf-4c91-b236-2a5e459b097b,NY,PreservedSpecimen,1482607,J. Hartling,17510,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,acutissima,,Quercus acutissima Carruth.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719688,http://sweetgum.nybg.org/images3/526/232/01482607.jpg,Non-native,N,LE,,0,,,,,,
d39df764-253c-406d-9504-8f928a0074bb,NY,PreservedSpecimen,1206801,D. E. Atha,8601,2010,7,26,North America,United States of America,New York,Bronx Co.,"City of New York. Grounds of The New York Botanical Garden, N of Waring Avenue and E of the Bronx River",40.8644,-73.8735,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,acutissima,,Quercus acutissima Carruth.,D. E. Atha,2010,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1460956,,Non-native,N,LE,,0,,,,,,
b143d01a-a7c0-4bf7-8d78-97c783c3109c,NY,PreservedSpecimen,1482605,G. V. Nash,17510,1903,9,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arb.",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,acutissima,,Quercus acutissima Carruth.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719686,,Non-native,N,LE,,0,,,,,,
ac7d5916-794f-41bf-bd20-34586cca0693,NY,PreservedSpecimen,1482604,G. V. Nash,4222,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Nursery",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,acutissima,,Quercus acutissima Carruth.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1719685,,Non-native,N,LE,,0,,,,,,
ee7d4fb6-f133-47af-b034-e34174e28546,NY,PreservedSpecimen,1483527,M. H. Nee,43872,1993,9,10,North America,United States of America,New York,Bronx Co.,on the grounds of the New York Botanical Garden,40.8623,-73.877,GEOLocate Web Application,751,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721978,http://sweetgum.nybg.org/images3/547/878/01483527.jpg,Non-native,N,LE,,0,,,,,,
7e8d834d-1265-4be4-9f82-c8933e0c55e3,NY,PreservedSpecimen,1483540,W. N. Clute,s.n.,1898,10,4,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, West Nursery",,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721992,http://sweetgum.nybg.org/images3/547/891/01483540.jpg,Non-native,N,LE,,0,,,,,,
e2fdbdc9-6a6e-4c2d-8ed8-bfb6df2ded0e,NY,PreservedSpecimen,1483533,H. N. Moldenke,8663,1935,7,23,North America,United States of America,New York,New York Co.,New York City,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721985,,Non-native,N,LE,,0,,,,,,
52e2e26e-5846-4834-be25-cf7f5bbffa57,NY,PreservedSpecimen,1483536,H. N. Moldenke,8663,1935,7,23,North America,United States of America,New York,New York Co.,New York City,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721988,,Non-native,N,LE,,0,,,,,,
6da47b84-e220-4e84-aeec-95abc5290d3d,NY,PreservedSpecimen,2332779,D. E. Atha,14179,2013,10,15,North America,United States of America,New York,New York Co.,"Central Park, Ramble, at NOAA weather station, between 78th St and 79th St and between 6th and 7th Avenues",40.779,-73.9692,GPS,50,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400883,,Non-native,N,LE,,0,,,,,,
7d271829-8f9a-4156-83f7-e39994623144,NY,PreservedSpecimen,2332713,D. E. Atha,14213,2013,11,14,North America,United States of America,New York,New York Co.,"Central Park, Shakespeare and Delacorte, west of Belvedere Castle and E of Shakespeare Garden, slope on north side of 79th St transverse",40.7795,-73.9695,GPS,50,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,D. E. Atha,2013,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2405853,,Non-native,N,LE,,0,,,,,,
517fe97a-356a-42e4-94ec-0db966784567,NY,PreservedSpecimen,2688621,D. E. Atha,15621,2016,6,22,North America,United States of America,New York,New York Co.,"Central Park. Sheep Meadow, northern edge. Between 70th and 71st Streets and between 6th and 7th Avenues",40.7742,-73.9739,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,D. E. Atha,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978888,,Non-native,N,LE,,0,,,,,,
0062819b-3acd-4fc0-8847-a2b3b1159a74,NY,PreservedSpecimen,2696581,D. E. Atha,15781,2016,9,7,North America,United States of America,New York,New York Co.,"Central Park. Reservoir, southeast corner, along Bridle Path. Between 86th and 87th Streets and between 5th and 6th Avenues",40.7819,-73.9608,GPS,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,D. E. Atha,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2995576,,Non-native,N,LE,,0,,,,,,
a0754b08-fbd1-4d8a-a13b-0ee4e98a3dc7,NY,PreservedSpecimen,1483528,G. V. Nash,2568,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721980,,Non-native,N,LE,,0,,,,,,
4dd48b96-4284-4ddf-b215-6b7bd7d4b7e2,NY,PreservedSpecimen,1483539,G. V. Nash,s.n.,1903,9,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arb.",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721991,,Non-native,N,LE,,0,,,,,,
d4a26326-6d08-4193-9277-a222215137ca,NY,PreservedSpecimen,1483537,G. V. Nash,2580,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,cerris,,Quercus cerris L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1721989,,Non-native,N,LE,,0,,,,,,
4f298858-e4e1-48b5-83a6-b5a3d859844e,NY,PreservedSpecimen,2844253,C. Zeitlin,13,2016,11,6,North America,United States of America,New York,Bronx Co.,Grounds of the New York Botanical Garden. SE corner of Conservatory Way sidewalk,40.8659,-73.8813,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,dentata,,Quercus dentata 'Pinnatifida' Thunb.,C. Zeitlin,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3189008,,Non-native,N,LE,,0,,,,,,
d996bf5e-07e5-490e-a79c-e9fcee64eee8,NY,PreservedSpecimen,1483971,J. Hartling,s.n.,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,dentata,,Quercus dentata Thunb.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1723554,http://sweetgum.nybg.org/images3/548/322/01483971.jpg,Non-native,N,LE,,0,,,,,,
19f89542-bb66-49c0-88f6-9fe5503e8488,NY,PreservedSpecimen,1483973,J. Hartling,26057,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,dentata,,Quercus dentata Thunb.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1723557,http://sweetgum.nybg.org/images3/548/324/01483973.jpg,Non-native,N,LE,,0,,,,,,
06934427-5b4a-4ede-8644-d221e1109f14,NY,PreservedSpecimen,2844252,C. Zeitlin,12,2016,11,6,North America,United States of America,New York,Bronx Co.,"Grounds of the New York Botanical Garden. North side of Mosholu Gate entrance, east side of wall",40.8665,-73.8806,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,dentata,,Quercus dentata Thunb.,C. Zeitlin,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3189001,,Non-native,N,LE,,0,,,,,,
c3841919-b935-4a2d-b00e-a08120c894c7,NY,PreservedSpecimen,1483975,G. V. Nash,19843,,,,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,dentata,,Quercus dentata Thunb.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1723559,,Non-native,N,LE,,0,,,,,,
459290dd-3420-4025-bb04-50215e4579dc,NY,PreservedSpecimen,1484638,Berlin,s.n.,1934,4,6,North America,United States of America,New York,Bronx Co.,"New York Botanical Garden, SPATH",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,frainetto,,Quercus frainetto Ten.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1725210,http://sweetgum.nybg.org/images3/548/979/01484638.jpg,Non-native,N,LE,,0,,,,,,
3be40f25-4cd8-4319-bc6d-25478c6d8d8f,NY,PreservedSpecimen,2844254,C. Zeitlin,14,2016,11,6,North America,United States of America,New York,Bronx Co.,"Grounds of the New York Botanical Garden. E side of Harding Lab, 5-10m S of main path that borders Tulip Tree Allee",40.8654,-73.8805,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,pagoda,,Quercus pagoda Raf.,C. Zeitlin,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3189026,,Non-native,N,LE,,0,,,,,,
3d9969ba-51e1-4d3c-b999-8240cc584c41,NY,PreservedSpecimen,1801206,M. H. Nee,59435,2012,8,26,North America,United States of America,New York,Bronx Co.,"Bronx, between the Metro North railroad line and the New York Botanical Garden, south of Mosolu Parkway.",40.8675,-73.88,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,robur,,Quercus robur L.,M. H. Nee,2012,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017540,http://sweetgum.nybg.org/images3/932/428/01801206-01.jpg | http://sweetgum.nybg.org/images3/932/429/01801206-02.jpg,Non-native,N,LE,,0,,,,,,
cde1acf2-c9a1-4f31-a83d-75b9b71ebdc7,NY,PreservedSpecimen,1801207,M. H. Nee,59434,2012,8,26,North America,United States of America,New York,Bronx Co.,"Bronx, between the Metro North railroad line and the New York Botanical Garden, south of Mosolu Parkway.",40.8675,-73.88,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,robur,,Quercus robur L.,M. H. Nee,2012,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017541,http://sweetgum.nybg.org/images3/932/430/01801207-01.jpg | http://sweetgum.nybg.org/images3/932/431/01801207-02.jpg,Non-native,N,LE,,0,,,,,,
ecff7767-d0fa-443c-bca7-8fb4d2263507,NY,PreservedSpecimen,1464502,A. C. Gibson,1066,1969,7,9,North America,United States of America,New York,Bronx Co.,N.Y. Botanical Garden. in Conservatory,,,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,Quercus,suber,,Quercus suber L.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1696756,http://sweetgum.nybg.org/images3/616/280/01464502.jpg,Non-native,N,LE,,0,,,,,,
f7e182d7-a5c1-46be-9c91-c18cf732d6b3,NY,PreservedSpecimen,2557182,M. H. Nee,56411,2009,6,22,North America,United States of America,New York,Bronx Co.,"at Metro North railroad station on Kazimiroff Drive, in park opposite entrance to New York Botanical Garden",40.8672,-73.8806,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799643,http://sweetgum.nybg.org/images3/1978/331/02557182.jpg,Non-native,N,LE,,0,,,,,,
ed5a05e2-e56c-40ec-9c3f-3bf841ba2300,NY,PreservedSpecimen,2557183,M. H. Nee,56412,2009,6,22,North America,United States of America,New York,Bronx Co.,"Botanical Garden, between the main building and Kazimiroff Drive and end of Mosholu Parkway",40.8672,-73.8794,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799644,http://sweetgum.nybg.org/images3/1978/332/02557183.jpg,Non-native,N,LE,,0,,,,,,
d3215788-5bee-4096-8c82-0b268230eb74,NY,PreservedSpecimen,2557185,M. H. Nee,56407,2009,6,18,North America,United States of America,New York,Bronx Co.,"cultivated at New York Botanical Garden, near the fountain by the Kennedy entrance",40.8636,-73.8797,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799646,http://sweetgum.nybg.org/images3/1978/334/02557185.jpg,Non-native,N,LE,,0,,,,,,
32fb4ac6-d92b-45f3-8215-eb0d2f7a2520,NY,PreservedSpecimen,2557125,J. Hartling,42286,,,,North America,United States of America,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799566,,Non-native,N,LE,,0,,,,,,
0b80ba5d-3bc3-4322-aa05-bcd5536bb454,NY,PreservedSpecimen,2557172,G. T. Hastings,s.n.,1936,8,22,North America,United States of America,New York,New York Co.,Riverside Drive near 99th st.,,,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799630,,Non-native,N,LE,,0,,,,,,
d228e232-e771-473b-a283-8d7f06f9471e,NY,PreservedSpecimen,2557209,J. Hartling,42286,,,,North America,United States of America,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,,"Georeferencing Quick Reference Guide, Version 2012",,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2799671,,Non-native,N,LE,,0,,,,,,
7e653820-cdd6-4555-9ace-ccac3cc0f067,NY,PreservedSpecimen,2549584,D. E. Atha,15084,2015,5,20,North America,United States of America,New York,New York Co.,Central Park. Ramble. Between 77th and 78th Streets and between 6th and 7th Avenues,40.7788,-73.9704,GPS,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,D. E. Atha,2016,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2913741,,Non-native,N,LE,,0,,,,,,
42654a65-98c1-4a5f-a32d-ed51b02b18b3,NY,PreservedSpecimen,2549729,J. Aloian,16,2015,6,14,North America,United States of America,New York,Bronx Co.,"Grounds of the New York Botanical Garden, Near circular fountain by the Visitor Center",40.8578,-73.8817,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939032,,Non-native,N,LE,,0,,,,,,
09674aa5-2a3f-49cd-a837-72031c468605,NY,PreservedSpecimen,2549728,J. Aloian,16,2015,6,14,North America,United States of America,New York,Bronx Co.,"Grounds of the New York Botanical Garden, Near circular fountain by the Visitor Center",40.8578,-73.8817,,,Plantae,Magnoliophyta,,Malvales,Malvaceae,Tilia,cordata,,Tilia cordata Mill.,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2949282,,Non-native,N,LE,,0,,,,,,
